id;relation;mots;mots_rel;Label
6489;(('EG', 'ADJ'), ('amod',));('emplacement', ',', 'exposition', 'Sud', ',', 'dominant');('emplacement', 'dominant');1
4838;(('NOUN', 'EG'), ('cop',));('EST', 'Emplacement');('Emplacement', 'EST');0
1234;(('EG', 'NOUN'), ('nmod',));('emplacement', 'd', 'exception');('emplacement', 'exception');0
3502;(('EG', 'NOUN'), ('nmod',));('emplacement', 'd', 'exception');('emplacement', 'exception');0
43;(('EG', 'ADJ'), ('amod',));('Emplacement', 'exceptionnel');('Emplacement', 'exceptionnel');1
1010;(('EG', 'ADJ'), ('amod',));('emplacement', 'exceptionnel');('emplacement', 'exceptionnel');1
1466;(('EG', 'ADJ'), ('amod',));('Emplacement', 'exceptionnel');('Emplacement', 'exceptionnel');1
6015;(('EG', 'ADJ'), ('amod',));('Emplacement', 'exceptionnel');('Emplacement', 'exceptionnel');1
6627;(('EG', 'ADJ'), ('amod',));('emplacement', 'exceptionnel');('emplacement', 'exceptionnel');1
674;(('EG', 'ADJ'), ('amod',));('emplacement', 'exceptionnelle');('emplacement', 'exceptionnelle');1
6486;(('EG', 'NOUN'), ('conj',));('emplacement', ',', 'exposition');('emplacement', 'exposition');0
55;(('EG', 'ADJ'), ('amod',));('Emplacement', 'idéal');('Emplacement', 'idéal');1
699;(('EG', 'ADJ'), ('amod',));('emplacement', 'idéal');('emplacement', 'idéal');1
1227;(('EG', 'ADJ'), ('amod',));('emplacement', 'idéal');('emplacement', 'idéal');1
1228;(('EG', 'ADJ'), ('amod',));('emplacement', 'idéal');('emplacement', 'idéal');1
1229;(('EG', 'ADJ'), ('amod',));('emplacement', 'idéal');('emplacement', 'idéal');1
3002;(('EG', 'ADJ'), ('amod',));('emplacement', 'idéal');('emplacement', 'idéal');1
5491;(('EG', 'ADJ'), ('amod',));('Emplacement', 'idéal');('Emplacement', 'idéal');1
5940;(('EG', 'ADJ'), ('amod',));('Emplacement', 'idéal');('Emplacement', 'idéal');1
6506;(('EG', 'ADJ'), ('amod',));('emplacement', 'idéal');('emplacement', 'idéal');1
6516;(('EG', 'ADJ'), ('amod',));('Emplacement', 'idéal');('Emplacement', 'idéal');1
77;(('EG', 'ADJ'), ('amod',));('Emplacement', 'locatif');('Emplacement', 'locatif');1
4947;(('EG', 'ADJ'), ('amod',));('Emplacement', 'locatif');('Emplacement', 'locatif');1
2886;(('EG', 'NOUN'), ('conj',));('emplacement', 'central', ',', 'sa', 'LUMINOSITÉ');('emplacement', 'LUMINOSITÉ');0
6014;(('EG', 'NOUN'), ('nmod',));('Emplacement', 'exceptionnel', 'pour', 'ces', '125', 'm²');('Emplacement', 'm²');0
6016;(('EG', 'NOUN', 'NUM'), ('nmod', 'nummod'));('Emplacement', 'exceptionnel', 'pour', 'ces', '125', 'm²');('Emplacement', 'm²', '125');0
1451;(('EG', 'ET', 'NUM'), ('nmod', 'nummod'));('emplacement', 'à', 'proximité', 'de', 'l', 'école internationale', 'de', 'Mougins', ',', 'à', '5', 'minutes');('emplacement', 'minutes', '5');0
2784;(('EG', 'ET', 'NUM'), ('nmod', 'nummod'));('emplacement', 'à', 'proximité', 'de', 'l', 'école internationale', 'de', 'Mougins', ',', 'à', '5', 'minutes');('emplacement', 'minutes', '5');0
6518;(('EG', 'ET', 'NUM'), ('conj', 'nummod'));('Emplacement', 'idéal', 'avec', 'les', 'COMMERCES', 'à', 'proximité', ',', 'un', 'accès', 'direct', 'à', 'les', 'transports en commun', ',', 'et', 'à', 'cinq', 'minutes');('Emplacement', 'minutes', 'cinq');0
4839;(('NOUN', 'TOPONYME'), ('nsubj',));('NICE', 'EST', 'Emplacement');('Emplacement', 'NICE');0
3000;(('EG', 'NOUN'), ('nmod',));('emplacement', 'idéal', 'pour', 'ce', '2', 'pièces');('emplacement', 'pièces');0
3004;(('EG', 'NOUN', 'NUM'), ('nmod', 'nummod'));('emplacement', 'idéal', 'pour', 'ce', '2', 'pièces');('emplacement', 'pièces', '2');0
1269;(('EG', 'NOUN'), ('conj',));('Emplacement', 'privilégié', ',', 'prestations');('Emplacement', 'prestations');0
1272;(('EG', 'NOUN', 'ADJ'), ('conj', 'amod'));('Emplacement', 'privilégié', ',', 'prestations', 'haut');('Emplacement', 'prestations', 'haut');0
1271;(('EG', 'ADJ'), ('amod',));('Emplacement', 'privilégié');('Emplacement', 'privilégié');1
3060;(('EG', 'ADJ'), ('amod',));('emplacement', 'privilégié');('emplacement', 'privilégié');1
1270;(('EG', 'NOUN'), ('conj',));('Emplacement', 'privilégié', ',', 'prestations', 'haut', 'de', 'gamme', ',', 'produit');('Emplacement', 'produit');0
1273;(('EG', 'NOUN', 'ADJ'), ('conj', 'amod'));('Emplacement', 'privilégié', ',', 'prestations', 'haut', 'de', 'gamme', ',', 'produit', 'atypique');('Emplacement', 'produit', 'atypique');0
56;(('EG', 'ET', 'ADJ'), ('nmod', 'amod'));('Emplacement', 'idéal', 'à', 'proximité', 'immédiate');('Emplacement', 'proximité', 'immédiate');0
1598;(('EG', 'ET', 'ADJ'), ('nmod', 'amod'));('emplacement', 'Vue', 'panoramique', 'mer', 'et', 'lac', 'a', 'proximité', 'immédiate');('emplacement', 'proximité', 'immédiate');0
75;(('EG', 'NOUN'), ('nmod',));('Emplacement', 'locatif', 'de', 'qualité');('Emplacement', 'qualité');1
76;(('EG', 'ADJ'), ('nmod',));('emplacement', 'de', 'qualité');('emplacement', 'qualité');1
4946;(('EG', 'NOUN'), ('nmod',));('Emplacement', 'locatif', 'de', 'qualité');('Emplacement', 'qualité');1
5812;(('EG', 'ADJ'), ('amod',));('Emplacement', 'de', '1', 'er', 'choix', 'pour', 'cet', 'appartement', '3', 'pièces', 'de', '65', 'm²', ',', 'entièrement', 'rénové');('Emplacement', 'rénové');0
5813;(('EG', 'ADJ', 'ADJ'), ('amod', 'conj'));('Emplacement', 'de', '1', 'er', 'choix', 'pour', 'cet', 'appartement', '3', 'pièces', 'de', '65', 'm²', ',', 'entièrement', 'rénové', 'et', 'climatisé');('Emplacement', 'rénové', 'climatisé');0
93;(('EG', 'NOUN'), ('nmod',));('emplacement', 'de', 'cette', 'résidence');('emplacement', 'résidence');0
1078;(('EG', 'ADJ'), ('amod',));('Emplacement', 'rare');('Emplacement', 'rare');1
1362;(('EG', 'ADJ'), ('amod',));('Emplacement', 'rare');('Emplacement', 'rare');1
3704;(('EG', 'ADJ'), ('amod',));('Emplacement', 'rare');('Emplacement', 'rare');1
3807;(('EG', 'ADJ'), ('amod',));('Emplacement', 'rare');('Emplacement', 'rare');1
5564;(('EG', 'ADJ'), ('amod',));('emplacement', 'recherché');('emplacement', 'recherché');1
1813;(('EG', 'ADJ'), ('amod',));('Emplacement', 'stratégique');('Emplacement', 'stratégique');1
1913;(('EG', 'ADJ'), ('amod',));('Emplacement', 'stratégique');('Emplacement', 'stratégique');1
1596;(('EG', 'ADJ'), ('amod',));('Superbe', 'emplacement');('emplacement', 'Superbe');1
1465;(('EG', 'NOUN'), ('nmod',));('Emplacement', 'exceptionnel', 'pour', 'cette', 'belle', 'superficie');('Emplacement', 'superficie');0
1467;(('EG', 'NOUN', 'ADJ'), ('nmod', 'amod'));('Emplacement', 'exceptionnel', 'pour', 'cette', 'belle', 'superficie');('Emplacement', 'superficie', 'belle');0
673;(('EG', 'NOUN'), ('appos',));('emplacement', 'exceptionnelle', ',', 'villa');('emplacement', 'villa');0
6487;(('EG', 'NOUN'), ('nmod',));('emplacement', ',', 'exposition', 'Sud', ',', 'dominant', ',', 'sans', 'vis');('emplacement', 'vis');0
2891;(('EG', 'ET', 'ADJ'), ('conj', 'amod'));('emplacement', 'central', ',', 'sa', 'LUMINOSITÉ', ',', 'le', 'CALME', ',', 'la', 'VUE', 'DÉGAGÉE');('emplacement', 'VUE', 'DÉGAGÉE');0
1597;(('EG', 'ET', 'ADJ'), ('nmod', 'amod'));('emplacement', 'Vue', 'panoramique');('emplacement', 'Vue', 'panoramique');0
3313;(('NOUN', 'TOPONYME'), ('nmod',));('emploi', 'de', 'la', 'Côte d Azur');('emploi', 'Côte d Azur');0
3327;(('NOUN', 'TOPONYME'), ('nmod',));('emploi', 'de', 'la', 'Côte d Azur');('emploi', 'Côte d Azur');0
246;(('EG', 'ADJ'), ('amod',));('endroits', 'les', 'plus', 'recherchés');('endroits', 'recherchés');1
1732;(('ADJ', 'VERB', 'ET'), ('conj', 'obl:arg'));('Ensoleillé', ',', 'bénéficiant', 'd', 'une', 'vue');('Ensoleillé', 'bénéficiant', 'vue');0
1736;(('ADJ', 'VERB', 'ET'), ('conj', 'obl:arg'));('Ensoleillé', ',', 'bénéficiant', 'd', 'une', 'vue');('Ensoleillé', 'bénéficiant', 'vue');0
741;(('EG', 'ET', 'NUM'), ('nmod', 'nummod'));('Entrée d autoroute', 'à', '5', 'minutes');('Entrée d autoroute', 'minutes', '5');0
759;(('NOUN', 'EG'), ('nmod',));('Entrée', 'et', 'sortie', 'de', 'la', 'place');('Entrée', 'place');0
758;(('NOUN', 'EG'), ('conj',));('Entrée', 'et', 'sortie');('Entrée', 'sortie');0
807;(('EG', 'NOUN'), ('nmod',));('Environnement', 'calme', 'et', 'facile', 'd', 'accès');('Environnement', 'accès');1
1521;(('EG', 'ADJ'), ('conj',));('environnement', 'verdoyant', 'et', 'calme', ',', 'pour', 'les', 'amoureux');('environnement', 'amoureux');0
4331;(('EG', 'ADJ'), ('amod',));('environnement', 'bucolique');('environnement', 'bucolique');1
4332;(('EG', 'ADJ', 'ADJ'), ('amod', 'conj'));('environnement', 'bucolique', ',', 'calme');('environnement', 'bucolique', 'calme');1
13;(('EG', 'ADJ'), ('amod',));('environnement', 'calme');('environnement', 'calme');1
243;(('EG', 'ADJ'), ('amod',));('Environnement', 'calme');('Environnement', 'calme');1
4243;(('EG', 'NOUN'), ('nmod',));('environnement', 'verdoyant', 'à', 'le', 'calme');('environnement', 'calme');1
4246;(('EG', 'NOUN', 'ADJ'), ('nmod', 'amod'));('environnement', 'verdoyant', 'à', 'le', 'calme', 'absolu');('environnement', 'calme', 'absolu');0
809;(('EG', 'ADJ', 'ADJ'), ('amod', 'conj'));('Environnement', 'calme', 'et', 'facile');('Environnement', 'calme', 'facile');1
3507;(('EG', 'ADJ', 'ADJ'), ('amod', 'conj'));('environnement', 'calme', 'et', 'paisible');('environnement', 'calme', 'paisible');1
1144;(('EG', 'ADJ', 'ADJ'), ('amod', 'conj'));('environnement', 'calme', 'et', 'résidentiel');('environnement', 'calme', 'résidentiel');1
14;(('EG', 'ADJ', 'ADJ'), ('amod', 'conj'));('environnement', 'calme', 'et', 'sécurisé');('environnement', 'calme', 'sécurisé');1
244;(('EG', 'ADJ', 'ADJ'), ('amod', 'conj'));('Environnement', 'calme', 'et', 'verdoyant');('Environnement', 'calme', 'verdoyant');1
859;(('EG', 'ADJ', 'ADJ'), ('amod', 'conj'));('environnement', 'calme', 'et', 'verdoyant');('environnement', 'calme', 'verdoyant');1
2671;(('EG', 'ADJ'), ('amod',));('environnement', 'campagne');('environnement', 'campagne');1
1626;(('EG', 'NOUN'), ('conj',));('environnement', 'calme', 'et', 'sécurisé', ',', 'Tennis', ',', 'Piscine', ',', 'parc', 'arboré', 'et', 'Gardien');('environnement', 'Gardien');0
5162;(('EG', 'NOUN'), ('appos',));('environnement', 'privilégié', '(', 'hameau');('environnement', 'hameau');1
1956;(('EG', 'ADJ'), ('amod',));('environnement', 'paisible');('environnement', 'paisible');1
1625;(('EG', 'NOUN'), ('conj',));('environnement', 'calme', 'et', 'sécurisé', ',', 'Tennis', ',', 'Piscine', ',', 'parc');('environnement', 'parc');0
1639;(('EG', 'NOUN', 'ADJ'), ('conj', 'amod'));('environnement', 'calme', 'et', 'sécurisé', ',', 'Tennis', ',', 'Piscine', ',', 'parc', 'arboré');('environnement', 'parc', 'arboré');0
1624;(('EG', 'NOUN'), ('conj',));('environnement', 'calme', 'et', 'sécurisé', ',', 'Tennis', ',', 'Piscine');('environnement', 'Piscine');0
2643;(('EG', 'ADJ'), ('amod',));('environnement', 'privilégié');('environnement', 'privilégié');1
5163;(('EG', 'ADJ'), ('amod',));('environnement', 'privilégié');('environnement', 'privilégié');1
1621;(('EG', 'ADJ'), ('amod',));('environnement', 'résidentiel');('environnement', 'résidentiel');1
1623;(('EG', 'NOUN'), ('conj',));('environnement', 'calme', 'et', 'sécurisé', ',', 'Tennis');('environnement', 'Tennis');0
1519;(('EG', 'ADJ'), ('amod',));('environnement', 'verdoyant');('environnement', 'verdoyant');1
2805;(('EG', 'ADJ'), ('amod',));('environnement', 'verdoyant');('environnement', 'verdoyant');1
4245;(('EG', 'ADJ'), ('amod',));('environnement', 'verdoyant');('environnement', 'verdoyant');1
1520;(('EG', 'ADJ', 'ADJ'), ('amod', 'conj'));('environnement', 'verdoyant', 'et', 'calme');('environnement', 'verdoyant', 'calme');1
5352;(('NOUN', 'EG'), ('root',));('Parking de la ville', 'à', 'proximité', ',', 'possibilité', 'de', 'louer', 'ou', 'd', 'acquérir', 'un', 'box', 'dans', 'les', 'environs');('environs', 'Parking de la ville');0
1523;(('TOPONYME', 'NUM'), ('nmod',));('ESCRAGNOLLES', '06460');('ESCRAGNOLLES', '06460');0
776;(('NOUN', 'EG'), ('appos',));('espèces', 'protégées', ',', 'parcours sportif');('espèces', 'parcours sportif');0
6376;(('EG', 'NOUN'), ('nmod',));('espace vert', 'protégé', 'et', 'arboré', 'de', 'palmiers');('espace vert', 'palmiers');0
6393;(('EG', 'NOUN'), ('nmod',));('espace vert', 'protégé', 'et', 'arboré', 'de', 'palmiers');('espace vert', 'palmiers');0
6410;(('EG', 'NOUN'), ('nmod',));('espace vert', 'protégé', 'et', 'arboré', 'de', 'palmiers');('espace vert', 'palmiers');0
6380;(('EG', 'ADJ'), ('amod',));('espace vert', 'protégé');('espace vert', 'protégé');1
6397;(('EG', 'ADJ'), ('amod',));('espace vert', 'protégé');('espace vert', 'protégé');1
6414;(('EG', 'ADJ'), ('amod',));('espace vert', 'protégé');('espace vert', 'protégé');1
6381;(('EG', 'ADJ', 'ADJ'), ('amod', 'conj'));('espace vert', 'protégé', 'et', 'arboré');('espace vert', 'protégé', 'arboré');1
6398;(('EG', 'ADJ', 'ADJ'), ('amod', 'conj'));('espace vert', 'protégé', 'et', 'arboré');('espace vert', 'protégé', 'arboré');1
6415;(('EG', 'ADJ', 'ADJ'), ('amod', 'conj'));('espace vert', 'protégé', 'et', 'arboré');('espace vert', 'protégé', 'arboré');1
2411;(('EG', 'ADJ'), ('amod',));('Espaces verts', 'très', 'bien', 'entretenus');('Espaces verts', 'entretenus');1
2410;(('EG', 'NOUN'), ('nmod',));('espaces verts', 'de', 'la', 'résidence');('espaces verts', 'résidence');0
2249;(('EG', 'NOUN'), ('nmod',));('Espaces verts', 'à', 'le', 'sein');('Espaces verts', 'sein');0
703;(('EG', 'NOUN'), ('case',));('face', 'la', 'l', 'esplanade');('esplanade', 'face');0
5995;(('NOUN', 'EG'), ('nmod',));('Etage', 'élevé', ',', 'ascenseur', ',', 'beaucoup', 'de', 'lumière', ',', 'résidence', 'calme', ',', 'belle', 'copropriété', 'arborée', 'à', 'le', '118', 'boulevard');('Etage', 'boulevard');0
886;(('NOUN', 'TOPONYME'), ('appos',));('Etage', 'Mandelieu la Napoule');('Etage', 'Mandelieu la Napoule');0
5458;(('TOPONYME', 'NOUN'), ('conj',));('Evêché Michelet', ':', 'Grand', 'studio', '42', 'm²', 'balcon', 'Résidence', 'neuve', 'et', 'luxueuse', ',', 'dernier', 'étage');('Evêché Michelet', 'étage');0
5464;(('TOPONYME', 'NOUN', 'ADJ'), ('conj', 'amod'));('Evêché Michelet', ':', 'Grand', 'studio', '42', 'm²', 'balcon', 'Résidence', 'neuve', 'et', 'luxueuse', ',', 'dernier', 'étage');('Evêché Michelet', 'étage', 'dernier');0
5459;(('TOPONYME', 'NOUN'), ('conj',));('Evêché Michelet', ':', 'Grand', 'studio', '42', 'm²', 'balcon', 'Résidence', 'neuve', 'et', 'luxueuse', ',', 'dernier', 'étage', ',', 'vue', 'dégagée', 'colline', ',', 'appartement');('Evêché Michelet', 'appartement');0
5466;(('TOPONYME', 'NOUN', 'ADJ'), ('conj', 'amod'));('Evêché Michelet', ':', 'Grand', 'studio', '42', 'm²', 'balcon', 'Résidence', 'neuve', 'et', 'luxueuse', ',', 'dernier', 'étage', ',', 'vue', 'dégagée', 'colline', ',', 'appartement', 'neuf');('Evêché Michelet', 'appartement', 'neuf');0
5460;(('TOPONYME', 'NOUN'), ('conj',));('Evêché Michelet', ':', 'Grand', 'studio', '42', 'm²', 'balcon', 'Résidence', 'neuve', 'et', 'luxueuse', ',', 'dernier', 'étage', ',', 'vue', 'dégagée', 'colline', ',', 'appartement', 'neuf', ',', 'calme');('Evêché Michelet', 'calme');0
5467;(('TOPONYME', 'NOUN', 'ADJ'), ('conj', 'amod'));('Evêché Michelet', ':', 'Grand', 'studio', '42', 'm²', 'balcon', 'Résidence', 'neuve', 'et', 'luxueuse', ',', 'dernier', 'étage', ',', 'vue', 'dégagée', 'colline', ',', 'appartement', 'neuf', ',', 'calme', 'absolu');('Evêché Michelet', 'calme', 'absolu');0
5461;(('TOPONYME', 'NOUN'), ('conj',));('Evêché Michelet', ':', 'Grand', 'studio', '42', 'm²', 'balcon', 'Résidence', 'neuve', 'et', 'luxueuse', ',', 'dernier', 'étage', ',', 'vue', 'dégagée', 'colline', ',', 'appartement', 'neuf', ',', 'calme', 'absolu', ',', 'Chauffage');('Evêché Michelet', 'Chauffage');0
5462;(('TOPONYME', 'NOUN'), ('conj',));('Evêché Michelet', ':', 'Grand', 'studio', '42', 'm²', 'balcon', 'Résidence', 'neuve', 'et', 'luxueuse', ',', 'dernier', 'étage', ',', 'vue', 'dégagée', 'colline', ',', 'appartement', 'neuf', ',', 'calme', 'absolu', ',', 'Chauffage', 'et', 'eau');('Evêché Michelet', 'eau');0
5468;(('TOPONYME', 'NOUN', 'ADJ'), ('conj', 'amod'));('Evêché Michelet', ':', 'Grand', 'studio', '42', 'm²', 'balcon', 'Résidence', 'neuve', 'et', 'luxueuse', ',', 'dernier', 'étage', ',', 'vue', 'dégagée', 'colline', ',', 'appartement', 'neuf', ',', 'calme', 'absolu', ',', 'Chauffage', 'et', 'eau', 'inclus');('Evêché Michelet', 'eau', 'inclus');0
5463;(('TOPONYME', 'ADJ'), ('appos',));('Evêché Michelet', ':', 'Grand');('Evêché Michelet', 'Grand');0
5465;(('TOPONYME', 'ET', 'ADJ'), ('conj', 'amod'));('Evêché Michelet', ':', 'Grand', 'studio', '42', 'm²', 'balcon', 'Résidence', 'neuve', 'et', 'luxueuse', ',', 'dernier', 'étage', ',', 'vue', 'dégagée');('Evêché Michelet', 'vue', 'dégagée');0
1402;(('ADJ', 'EG'), ('obl:mod',));('exceptionnel', 'à', 'deux', 'pas', 'des', 'commerces');('exceptionnel', 'commerces');0
96;(('ADJ', 'EG'), ('nsubj',));('emplacement', 'de', 'cette', 'résidence', 'est', 'assez', 'exceptionnel');('exceptionnel', 'emplacement');1
1405;(('ADJ', 'ET'), ('obl:mod',));('exceptionnel', 'à', 'deux', 'pas');('exceptionnel', 'pas');0
3844;(('ADJ', 'NOUN', 'TOPONYME'), ('nmod', 'appos'));('EXCEPTIONNELLE', 'VILLA', 'SUR', 'LE', 'TOIT', 'CROIX DES GARDES');('EXCEPTIONNELLE', 'TOIT', 'CROIX DES GARDES');0
6490;(('NOUN', 'EG'), ('conj',));('Exclusif', ',', 'limite');('Exclusif', 'limite');0
6491;(('NOUN', 'TOPONYME'), ('appos',));('Exclusif', ',', 'limite', 'Vence');('Exclusif', 'Vence');0
4959;(('NOUN', 'TOPONYME'), ('appos',));('Exclusivité', 'Antibes');('Exclusivité', 'Antibes');0
3541;(('NOUN', 'TOPONYME'), ('flat:name',));('Exclusivité', 'Cannet');('Exclusivité', 'Cannet');0
1925;(('NOUN', 'EG'), ('conj',));('Exclusivité', ',', 'centre');('Exclusivité', 'centre');0
2263;(('NOUN', 'EG'), ('conj',));('Exclusivité', ',', 'centre');('Exclusivité', 'centre');0
5704;(('NOUN', 'TOPONYME'), ('appos',));('Exclusivité', 'Mantéga');('Exclusivité', 'Mantéga');0
1009;(('NOUN', 'TOPONYME'), ('appos',));('Exclusivité', 'menton');('Exclusivité', 'menton');0
5896;(('NOUN', 'TOPONYME'), ('appos',));('Exclusivité', 'Nice');('Exclusivité', 'Nice');0
2719;(('NOUN', 'TOPONYME'), ('appos',));('Exclusivité', 'Peymeinade');('Exclusivité', 'Peymeinade');0
5850;(('NOUN', 'EG'), ('nmod',));('Exclusivité', 'Port');('Exclusivité', 'Port');0
6274;(('NOUN', 'EG'), ('nmod',));('Exclusivité', 'Port');('Exclusivité', 'Port');0
5955;(('NOUN', 'TOPONYME'), ('appos',));('Exclusivité', 'Immobilier', 'Roquebrune Cap Martin');('Exclusivité', 'Roquebrune Cap Martin');0
4373;(('NOUN', 'TOPONYME'), ('flat:name',));('EXCLUSIVITÉ', 'CANNES');('EXCLUSIVITÉ', 'CANNES');0
1352;(('NOUN', 'TOPONYME'), ('root',));('JUAN LES PINS', 'PINEDE', 'EXCLUSIVITÉ');('EXCLUSIVITÉ', 'JUAN LES PINS');0
3685;(('NOUN', 'TOPONYME'), ('root',));('JUAN LES PINS', 'PINEDE', 'EXCLUSIVITÉ');('EXCLUSIVITÉ', 'JUAN LES PINS');0
342;(('NOUN', 'TOPONYME'), ('root',));('LE ROURET', 'Secteur', 'résidentiel', 'EXCLUSIVITÉ');('EXCLUSIVITÉ', 'LE ROURET');0
737;(('NOUN', 'TOPONYME'), ('appos',));('EXCLUSIVITÉ', 'Mandelieu');('EXCLUSIVITÉ', 'Mandelieu');0
5081;(('NOUN', 'TOPONYME'), ('appos',));('EXCLUSIVITÉ', 'MENTON');('EXCLUSIVITÉ', 'MENTON');0
6206;(('NOUN', 'EG'), ('flat:name',));('EXCLUSIVITÉ', 'PLACE');('EXCLUSIVITÉ', 'PLACE');0
635;(('NOUN', 'TOPONYME'), ('appos',));('EXCLUSIVITÉ', 'LA', 'POINTE DE CONTES');('EXCLUSIVITÉ', 'POINTE DE CONTES');0
3925;(('NOUN', 'TOPONYME'), ('flat:name',));('EXCLUSIVITÉ', 'PROMENADE DES ANGLAIS');('EXCLUSIVITÉ', 'PROMENADE DES ANGLAIS');0
4367;(('NOUN', 'EG'), ('appos',));('EXCLUSIVITÉ', 'CANNES', '(', 'quartier');('EXCLUSIVITÉ', 'quartier');0
637;(('NOUN', 'TOPONYME'), ('appos',));('EXCLUSIVITÉ', 'ROQUEBRUNE CAP MARTIN');('EXCLUSIVITÉ', 'ROQUEBRUNE CAP MARTIN');0
638;(('NOUN', 'TOPONYME'), ('appos',));('EXCLUSIVITÉ', 'ROQUEBRUNE CAP MARTIN');('EXCLUSIVITÉ', 'ROQUEBRUNE CAP MARTIN');0
5977;(('NOUN', 'TOPONYME'), ('appos',));('EXCLUSIVITÉ', 'ROQUEBRUNE CAP MARTIN');('EXCLUSIVITÉ', 'ROQUEBRUNE CAP MARTIN');0
5978;(('NOUN', 'TOPONYME'), ('flat:name',));('EXCLUSIVITÉ', 'Roquebrune Cap Martin');('EXCLUSIVITÉ', 'Roquebrune Cap Martin');0
1877;(('NOUN', 'TOPONYME'), ('flat:name',));('EXCLUSIVITE', 'CANNES');('EXCLUSIVITE', 'CANNES');0
5484;(('NOUN', 'TOPONYME'), ('appos',));('EXCLUSIVITE', 'MOYENNES BREGUIERES');('EXCLUSIVITE', 'MOYENNES BREGUIERES');0
1876;(('NOUN', 'EG'), ('appos',));('EXCLUSIVITE', 'CANNES', '(', 'quartier');('EXCLUSIVITE', 'quartier');0
4403;(('NOUN', 'EG'), ('conj',));('Exposition', 'ouest', ',', 'étage', 'cinq', ',', 'cinq', 'minutes', 'à', 'pied', 'gare', 'SNCF', 'et', 'bus');('Exposition', 'bus');0
3212;(('NOUN', 'EG'), ('appos',));('EXPOSITION', 'SUD', 'OUEST', 'VUE', 'MER');('EXPOSITION', 'MER');0
4062;(('NOUN', 'EG'), ('appos',));('Exposition', 'SUD', 'VUE', 'MER');('Exposition', 'MER');0
4399;(('NOUN', 'EG'), ('appos',));('Exposition', 'SUD', 'VUE', 'MER');('Exposition', 'MER');0
4547;(('NOUN', 'EG'), ('appos',));('EXPOSITION', 'SUD', 'OUEST', 'VUE', 'MER');('EXPOSITION', 'MER');0
5091;(('NOUN', 'EG'), ('appos',));('exposition', 'sud', ',', 'à', 'le', 'calme', ',', 'à', '2', 'pas', 'des', 'transports en commun');('exposition', 'transports en commun');0
